deal_id,date,group,store,source,lead_type,new_used,make,model,model_year,sale_price,front_gross,back_gross,fi_products,salesperson_id,days_to_close
D120583,2025-10-14,Summit Auto Group,Summit Chevrolet Glenpark,ATC,internet,new,Chevrolet,Malibu,2025,32276,3045,953,0,SP448,40
D120587,2025-10-14,Summit Auto Group,Summit Chevrolet Glenpark,ATC,internet,used,Honda,Odyssey,2019,29033,2375,1055,2,SP202,9
D121072,2025-10-14,Summit Auto Group,Summit Chevrolet Glenpark,Cars .com,internet,new,Chevrolet,Silverado,2025,46340,2602,849,0,SP477,16
D121080,2025-10-14,Summit Auto Group,Summit Chevrolet Glenpark,Cars .com,internet,used,Subaru,Ascent,2022,19570,1535,1003,1,SP477,45
D122415,2025-10-14,Summit Auto Group,Summit Chevrolet Glenpark,Dealer Website,internet,new,Chevrolet,Tahoe,2025,39534,2911,1059,0,SP513,36
D122436,2025-10-14,Summit Auto Group,Summit Chevrolet Glenpark,Dealer Website,internet,used,Jeep Ram,Compass,2023,31186,3238,1821,0,SP267,20
D123173,2025-10-14,Summit Auto Group,Summit Chevrolet Glenpark,Lease Return,campaign,new,Chevrolet,Trax,2025,38892,1977,753,2,SP448,34
D124228,2025-10-14,Summit Auto Group,Summit Chevrolet Glenpark,Walk In,showroom,new,Chevrolet,Malibu,2025,38957,1982,1039,0,SP489,41
D125014,2025-10-14,Summit Auto Group,Summit Chevrolet Glenpark,Inbound Phone,phone,new,Chevrolet,Trax,2025,48393,2623,1816,3,SP489,3
D114565,2025-10-14,Summit Auto Group,Summit Ford Rivera,Cars.com,internet,used,Ford,Mustang,2018,23658,3128,751,0,SP865,37
D116119,2025-10-14,Summit Auto Group,Summit Ford Rivera,Website,internet,new,Ford,Escape,2025,36545,2819,1630,3,SP175,34
D117053,2025-10-14,Summit Auto Group,Summit Ford Rivera,Lease Retention,campaign,used,Ford,Bronco,2021,25233,1296,706,0,SP216,34
D119326,2025-10-14,Summit Auto Group,Summit Ford Rivera,Inbound Phone,phone,new,Ford,Explorer,2025,45883,1969,1070,3,SP216,4
D119328,2025-10-14,Summit Auto Group,Summit Ford Rivera,Inbound Phone,phone,new,Ford,Mustang,2025,39440,2795,1062,1,SP865,18
D119338,2025-10-14,Summit Auto Group,Summit Ford Rivera,Inbound Phone,phone,used,Ford,Maverick,2022,25405,2321,1028,0,SP590,32
D109770,2025-10-14,Summit Auto Group,Summit Honda Westland,Dealer Website,internet,new,Honda,CR-V,2025,30437,2425,1521,1,SP828,9
D109792,2025-10-14,Summit Auto Group,Summit Honda Westland,Dealer Website,internet,used,Kia,Sorento,2018,21880,1676,968,0,SP388,31
D110611,2025-10-14,Summit Auto Group,Summit Honda Westland,Lease Return,campaign,new,Honda,Odyssey,2025,41237,1693,660,1,SP832,34
D111788,2025-10-14,Summit Auto Group,Summit Honda Westland,Walk In,showroom,new,Honda,Accord,2025,33743,2420,1043,1,SP458,26
D111807,2025-10-14,Summit Auto Group,Summit Honda Westland,Walk In,showroom,new,Honda,Civic,2025,30785,2095,552,3,SP914,0
D112648,2025-10-14,Summit Auto Group,Summit Honda Westland,Inbound Calls,phone,new,Honda,Civic,2025,46431,2320,851,1,SP832,42
D113056,2025-10-14,Summit Auto Group,Summit Honda Westland,Website Chat,chat,new,Honda,Civic,2025,44174,2306,863,1,SP388,15
D113476,2025-10-14,Summit Auto Group,Summit Honda Westland,True Car,internet,new,Honda,Accord,2025,31967,2651,977,3,SP639,28
D132964,2025-10-14,Summit Auto Group,Summit Hyundai Oakhurst,Showroom,showroom,new,Hyundai,Palisade,2025,37736,2166,1256,2,SP504,15
D133014,2025-10-14,Summit Auto Group,Summit Hyundai Oakhurst,Showroom,showroom,used,Hyundai,Sonata,2024,19179,2317,1738,0,SP134,34
D146869,2025-10-14,Summit Auto Group,Summit Jeep Ram Clearwater,Car Gurus,internet,new,Jeep Ram,Grand Cherokee,2025,41021,1991,1234,0,SP713,22
D146871,2025-10-14,Summit Auto Group,Summit Jeep Ram Clearwater,Car Gurus,internet,used,Jeep Ram,Grand Cherokee,2022,21383,2732,1144,2,SP462,0
D149396,2025-10-14,Summit Auto Group,Summit Jeep Ram Clearwater,Walk In,showroom,new,Jeep Ram,Ram 2500,2025,42889,2030,1702,1,SP397,5
D150472,2025-10-14,Summit Auto Group,Summit Jeep Ram Clearwater,Live Chat,chat,new,Jeep Ram,Grand Cherokee,2025,38009,2446,1002,0,SP187,19
D150625,2025-10-14,Summit Auto Group,Summit Jeep Ram Clearwater,Facebook,internet,used,Jeep Ram,Grand Cherokee,2018,24480,1340,366,3,SP438,21
D150775,2025-10-14,Summit Auto Group,Summit Jeep Ram Clearwater,True Car,internet,new,Jeep Ram,Wrangler,2025,31654,1692,1288,0,SP882,28
D135461,2025-10-14,Summit Auto Group,Summit Kia Brookfield,CARS,internet,used,Kia,Seltos,2022,19309,2629,656,0,SP459,29
D137008,2025-10-14,Summit Auto Group,Summit Kia Brookfield,Lease Return,campaign,new,Kia,Seltos,2025,28993,1152,247,1,SP295,34
D137729,2025-10-14,Summit Auto Group,Summit Kia Brookfield,Showroom,showroom,used,BMW,i4,2021,20261,1861,1694,0,SP545,11
D139085,2025-10-14,Summit Auto Group,Summit Mazda Lakeside,AutoTrader.com,internet,used,Mazda,CX-5,2021,21975,1973,1327,0,SP672,9
D139087,2025-10-14,Summit Auto Group,Summit Mazda Lakeside,AutoTrader.com,internet,used,Mazda,Mazda3,2021,18608,2089,1415,1,SP947,13
D140579,2025-10-14,Summit Auto Group,Summit Mazda Lakeside,Lease Return,campaign,used,Mazda,CX-30,2021,25964,1664,490,0,SP293,14
D141629,2025-10-14,Summit Auto Group,Summit Mazda Lakeside,Phone Up,phone,used,Mazda,CX-5,2019,19696,3190,1503,1,SP672,28
D126178,2025-10-14,Summit Auto Group,Summit Nissan Ridgemont,auto trader,internet,new,Nissan,Kicks,2025,28732,2021,612,0,SP287,38
D142936,2025-10-14,Summit Auto Group,Summit Subaru Northgate,CarGurus,internet,new,Subaru,Crosstrek,2025,33420,2667,1402,2,SP552,0
D101694,2025-10-14,Summit Auto Group,Summit Toyota of Fairview,Car Gurus,internet,used,Nissan,Altima,2024,30941,2731,511,1,SP143,18
D103932,2025-10-14,Summit Auto Group,Summit Toyota of Fairview,Lease Retention,campaign,new,Toyota,Tundra,2025,37850,1145,380,0,SP628,32
D105212,2025-10-14,Summit Auto Group,Summit Toyota of Fairview,Showroom,showroom,new,Toyota,RAV4,2025,46348,2361,1803,1,SP809,34
D105228,2025-10-14,Summit Auto Group,Summit Toyota of Fairview,Showroom,showroom,used,Hyundai,Sonata,2020,19722,3001,707,1,SP874,39
D106240,2025-10-14,Summit Auto Group,Summit Toyota of Fairview,Inbound Calls,phone,new,Toyota,Tacoma,2025,49247,3673,1451,1,SP563,11
D106721,2025-10-14,Summit Auto Group,Summit Toyota of Fairview,Chat,chat,used,Hyundai,Kona,2019,23011,1890,1220,1,SP324,39
D151277,2025-10-14,Summit Auto Group,Summit Volkswagen Eastdale,Cars .com,internet,used,Volkswagen,Golf GTI,2021,23612,3138,734,1,SP925,15
D197370,2025-10-15,Harbor Motor Group,Harbor BMW,Cars.com,internet,new,BMW,i4,2025,60793,3642,1024,0,SP839,21
D197371,2025-10-15,Harbor Motor Group,Harbor BMW,Cars.com,internet,new,BMW,i4,2025,53296,3026,892,0,SP230,35
D199491,2025-10-15,Harbor Motor Group,Harbor BMW,Lease Retention,campaign,used,Toyota,Tacoma,2020,43154,2003,1489,1,SP226,7
D179518,2025-10-15,Harbor Motor Group,Harbor Chevrolet Marina,auto trader,internet,new,Chevrolet,Equinox,2025,45591,2094,1446,2,SP498,4
D181209,2025-10-15,Harbor Motor Group,Harbor Chevrolet Marina,OEM Website,internet,new,Chevrolet,Malibu,2025,35363,2196,1119,0,SP983,39
D181937,2025-10-15,Harbor Motor Group,Harbor Chevrolet Marina,Lease Retention,campaign,used,Hyundai,Tucson,2019,22336,1062,554,0,SP732,27
D183687,2025-10-15,Harbor Motor Group,Harbor Chevrolet Marina,Inbound Calls,phone,new,Chevrolet,Equinox,2025,43893,3209,1207,0,SP539,40
D184020,2025-10-15,Harbor Motor Group,Harbor Chevrolet Marina,Live Chat,chat,used,Chevrolet,Malibu,2024,20841,1541,404,0,SP252,40
D175228,2025-10-15,Harbor Motor Group,Harbor Ford Portside,OEM Website,internet,new,Ford,Maverick,2025,41154,2472,1561,3,SP215,20
D176129,2025-10-15,Harbor Motor Group,Harbor Ford Portside,Lease Return,campaign,new,Ford,Escape,2025,31944,844,349,0,SP700,24
D178233,2025-10-15,Harbor Motor Group,Harbor Ford Portside,Inbound Calls,phone,new,Ford,Escape,2025,48780,1919,1007,2,SP531,36
D178245,2025-10-15,Harbor Motor Group,Harbor Ford Portside,Inbound Calls,phone,new,Ford,Bronco,2025,48906,2666,1325,1,SP765,2
D167811,2025-10-15,Harbor Motor Group,Harbor Honda Seaside,Cars .com,internet,used,Hyundai,Sonata,2019,26575,3112,939,1,SP522,13
D169203,2025-10-15,Harbor Motor Group,Harbor Honda Seaside,Dealer Website,internet,new,Honda,Odyssey,2025,45815,2775,1571,1,SP587,0
D169206,2025-10-15,Harbor Motor Group,Harbor Honda Seaside,Dealer Website,internet,new,Honda,Pilot,2025,34477,2211,1288,1,SP768,5
D169212,2025-10-15,Harbor Motor Group,Harbor Honda Seaside,Dealer Website,internet,used,Toyota,Camry,2024,22517,2997,616,3,SP727,13
D169217,2025-10-15,Harbor Motor Group,Harbor Honda Seaside,Dealer Website,internet,used,Honda,HR-V,2018,23978,2817,1665,3,SP797,42
D171937,2025-10-15,Harbor Motor Group,Harbor Honda Seaside,Phone Up,phone,used,Chevrolet,Traverse,2023,29211,3443,1243,3,SP587,43
D193581,2025-10-15,Harbor Motor Group,Harbor Jeep Ram Anchor,OEM Website,internet,new,Jeep Ram,Gladiator,2025,35055,2684,1775,2,SP193,23
D193589,2025-10-15,Harbor Motor Group,Harbor Jeep Ram Anchor,OEM Website,internet,new,Jeep Ram,Gladiator,2025,37311,3432,1738,3,SP439,25
D193608,2025-10-15,Harbor Motor Group,Harbor Jeep Ram Anchor,OEM Website,internet,used,Jeep Ram,Gladiator,2024,26858,2078,1160,0,SP649,25
D195212,2025-10-15,Harbor Motor Group,Harbor Jeep Ram Anchor,Walk-In,showroom,new,Jeep Ram,Gladiator,2025,35483,3003,1668,0,SP608,23
D185988,2025-10-15,Harbor Motor Group,Harbor Kia Lighthouse,Dealer Website,internet,used,Kia,Sorento,2022,24401,2796,1658,2,SP397,34
D185991,2025-10-15,Harbor Motor Group,Harbor Kia Lighthouse,Dealer Website,internet,used,Jeep Ram,Compass,2021,21501,2186,1455,1,SP607,2
D186548,2025-10-15,Harbor Motor Group,Harbor Kia Lighthouse,Lease Retention,campaign,new,Kia,Sportage,2025,40225,1367,486,0,SP566,33
D189681,2025-10-15,Harbor Motor Group,Harbor Subaru Tidewater,Dealer Website,internet,new,Subaru,WRX,2025,31070,3119,855,0,SP721,15
D161008,2025-10-15,Harbor Motor Group,Harbor Toyota Bayview,Cars .com,internet,used,Toyota,RAV4,2020,25024,2345,1465,0,SP882,40
D162700,2025-10-15,Harbor Motor Group,Harbor Toyota Bayview,OEM Website,internet,used,Subaru,Forester,2022,30008,3582,1385,0,SP192,34
D162702,2025-10-15,Harbor Motor Group,Harbor Toyota Bayview,OEM Website,internet,used,Toyota,RAV4,2021,23139,2271,2077,2,SP648,15
D163654,2025-10-15,Harbor Motor Group,Harbor Toyota Bayview,Lease Return,campaign,used,BMW,3 Series,2021,18485,1690,702,0,SP648,29
D164938,2025-10-15,Harbor Motor Group,Harbor Toyota Bayview,Walk In,showroom,new,Toyota,RAV4,2025,32232,3368,1296,2,SP151,10
D156173,2025-10-15,Summit Auto Group,Summit BMW,Dealer Website,internet,used,BMW,X1,2023,36911,3901,2817,1,SP464,44
D156981,2025-10-15,Summit Auto Group,Summit BMW,Lease Return,campaign,used,BMW,X5,2020,39913,2201,848,2,SP645,14
D158163,2025-10-15,Summit Auto Group,Summit BMW,Walk-In,showroom,new,BMW,3 Series,2025,57077,5800,3066,1,SP920,19
D158169,2025-10-15,Summit Auto Group,Summit BMW,Walk-In,showroom,used,Toyota,Camry,2018,33116,5748,3078,2,SP546,14
D159022,2025-10-15,Summit Auto Group,Summit BMW,Inbound Phone,phone,new,BMW,3 Series,2025,76429,4218,1626,1,SP230,34
D159026,2025-10-15,Summit Auto Group,Summit BMW,Inbound Phone,phone,new,BMW,X1,2025,64566,4535,1174,2,SP961,27
D159027,2025-10-15,Summit Auto Group,Summit BMW,Inbound Phone,phone,new,BMW,i4,2025,66572,2926,1848,1,SP961,43
D159419,2025-10-15,Summit Auto Group,Summit BMW,Chat,chat,used,BMW,5 Series,2021,43087,3497,1093,1,SP715,4
D159837,2025-10-15,Summit Auto Group,Summit BMW,TrueCar,internet,used,Jeep Ram,Gladiator,2018,47357,3101,1744,2,SP271,21
D121070,2025-10-15,Summit Auto Group,Summit Chevrolet Glenpark,Cars .com,internet,new,Chevrolet,Equinox,2025,33946,2155,1023,1,SP308,32
D122413,2025-10-15,Summit Auto Group,Summit Chevrolet Glenpark,Dealer Website,internet,new,Chevrolet,Trax,2025,40525,2997,1377,0,SP489,23
D124239,2025-10-15,Summit Auto Group,Summit Chevrolet Glenpark,Walk In,showroom,used,Chevrolet,Traverse,2022,30148,3057,783,0,SP933,20
D125010,2025-10-15,Summit Auto Group,Summit Chevrolet Glenpark,Inbound Phone,phone,new,Chevrolet,Traverse,2025,46283,2384,1187,1,SP892,7
D125013,2025-10-15,Summit Auto Group,Summit Chevrolet Glenpark,Inbound Phone,phone,new,Chevrolet,Trax,2025,49253,3138,944,0,SP477,24
D115045,2025-10-15,Summit Auto Group,Summit Ford Rivera,cargurus.com,internet,used,Ford,Maverick,2018,22472,2632,1273,1,SP841,23
D116107,2025-10-15,Summit Auto Group,Summit Ford Rivera,Website,internet,new,Ford,F-150,2025,39998,2869,1299,3,SP800,12
D116132,2025-10-15,Summit Auto Group,Summit Ford Rivera,Website,internet,used,Subaru,Ascent,2023,22796,2336,1642,0,SP590,24
D118334,2025-10-15,Summit Auto Group,Summit Ford Rivera,Showroom,showroom,new,Ford,F-150,2025,47685,3576,1890,0,SP865,6
D119329,2025-10-15,Summit Auto Group,Summit Ford Rivera,Inbound Phone,phone,new,Ford,F-150,2025,45671,1787,999,3,SP841,44
D119919,2025-10-15,Summit Auto Group,Summit Ford Rivera,Facebook,internet,new,Ford,F-150,2025,37321,1106,419,0,SP216,38
D108320,2025-10-15,Summit Auto Group,Summit Honda Westland,Cars.com,internet,new,Honda,Civic,2025,33049,2638,1447,1,SP598,19
D108328,2025-10-15,Summit Auto Group,Summit Honda Westland,Cars.com,internet,used,Honda,Civic,2024,25900,2129,1346,3,SP388,7
D109801,2025-10-15,Summit Auto Group,Summit Honda Westland,Dealer Website,internet,used,Honda,Odyssey,2019,24143,2917,1454,1,SP873,7
D111797,2025-10-15,Summit Auto Group,Summit Honda Westland,Walk In,showroom,new,Honda,HR-V,2025,28800,2887,1228,0,SP914,33
D112643,2025-10-15,Summit Auto Group,Summit Honda Westland,Inbound Calls,phone,new,Honda,Pilot,2025,35649,2619,1112,0,SP873,40
D132989,2025-10-15,Summit Auto Group,Summit Hyundai Oakhurst,Showroom,showroom,new,Hyundai,Santa Fe,2025,44965,2469,801,2,SP258,13
D134298,2025-10-15,Summit Auto Group,Summit Hyundai Oakhurst,Inbound Calls,phone,new,Hyundai,Tucson,2025,34305,2239,900,1,SP702,29
D146518,2025-10-15,Summit Auto Group,Summit Jeep Ram Clearwater,Cars .com,internet,new,Jeep Ram,Wrangler,2025,40113,2622,938,2,SP672,11
D146522,2025-10-15,Summit Auto Group,Summit Jeep Ram Clearwater,Cars .com,internet,used,Jeep Ram,Grand Cherokee,2020,21014,2124,1050,1,SP426,12
D146526,2025-10-15,Summit Auto Group,Summit Jeep Ram Clearwater,Cars .com,internet,used,Jeep Ram,Ram 1500,2020,28501,1508,697,2,SP882,36
D149402,2025-10-15,Summit Auto Group,Summit Jeep Ram Clearwater,Walk In,showroom,new,Jeep Ram,Ram 1500,2025,46361,2980,1035,0,SP426,1
D149406,2025-10-15,Summit Auto Group,Summit Jeep Ram Clearwater,Walk In,showroom,new,Jeep Ram,Compass,2025,39901,3157,718,3,SP187,33
D149418,2025-10-15,Summit Auto Group,Summit Jeep Ram Clearwater,Walk In,showroom,used,Jeep Ram,Gladiator,2018,20590,3212,1219,1,SP672,3
D150122,2025-10-15,Summit Auto Group,Summit Jeep Ram Clearwater,Inbound Calls,phone,new,Jeep Ram,Compass,2025,30514,2897,885,2,SP713,19
D150127,2025-10-15,Summit Auto Group,Summit Jeep Ram Clearwater,Inbound Calls,phone,new,Jeep Ram,Compass,2025,47060,1920,1371,1,SP462,29
D137007,2025-10-15,Summit Auto Group,Summit Kia Brookfield,Lease Return,campaign,new,Kia,Telluride,2025,34433,1422,645,3,SP710,41
D138272,2025-10-15,Summit Auto Group,Summit Kia Brookfield,Inbound Calls,phone,new,Kia,Telluride,2025,38756,2610,1196,0,SP464,18
D139588,2025-10-15,Summit Auto Group,Summit Mazda Lakeside,CarGurus,internet,used,Kia,Seltos,2023,22423,1769,943,0,SP713,29
D141617,2025-10-15,Summit Auto Group,Summit Mazda Lakeside,Phone Up,phone,new,Mazda,CX-50,2025,43219,3063,536,1,SP672,39
D141818,2025-10-15,Summit Auto Group,Summit Mazda Lakeside,Website Chat,chat,used,Honda,Pilot,2020,20861,1474,499,2,SP713,22
D126177,2025-10-15,Summit Auto Group,Summit Nissan Ridgemont,auto trader,internet,new,Nissan,Pathfinder,2025,34537,2501,783,3,SP456,32
D126905,2025-10-15,Summit Auto Group,Summit Nissan Ridgemont,CarGurus,internet,new,Nissan,Rogue,2025,29179,2451,444,1,SP456,18
D127680,2025-10-15,Summit Auto Group,Summit Nissan Ridgemont,Dealer Website,internet,new,Nissan,Kicks,2025,35663,2440,477,0,SP246,5
D142668,2025-10-15,Summit Auto Group,Summit Subaru Northgate,CARS,internet,new,Subaru,Forester,2025,33937,2229,1317,1,SP232,7
D143540,2025-10-15,Summit Auto Group,Summit Subaru Northgate,OEM Website,internet,new,Subaru,Crosstrek,2025,33348,2688,517,2,SP507,25
D143552,2025-10-15,Summit Auto Group,Summit Subaru Northgate,OEM Website,internet,used,Chevrolet,Traverse,2024,24875,2093,1135,1,SP992,43
D144644,2025-10-15,Summit Auto Group,Summit Subaru Northgate,Walk-In,showroom,new,Subaru,Forester,2025,43816,1977,934,2,SP261,39
D145479,2025-10-15,Summit Auto Group,Summit Subaru Northgate,Facebook Marketplace,internet,used,Subaru,Forester,2018,23557,2007,695,0,SP593,22
D100538,2025-10-15,Summit Auto Group,Summit Toyota of Fairview,auto trader,internet,used,Toyota,Highlander,2024,22608,1556,458,1,SP184,37
D102976,2025-10-15,Summit Auto Group,Summit Toyota of Fairview,Dealer Website,internet,used,Toyota,Highlander,2023,25713,2641,1141,0,SP394,5
D102980,2025-10-15,Summit Auto Group,Summit Toyota of Fairview,Dealer Website,internet,used,Toyota,RAV4,2020,20160,3145,1610,1,SP640,32
D105214,2025-10-15,Summit Auto Group,Summit Toyota of Fairview,Showroom,showroom,new,Toyota,Camry,2025,31467,2881,1778,2,SP184,9
D105223,2025-10-15,Summit Auto Group,Summit Toyota of Fairview,Showroom,showroom,new,Toyota,Camry,2025,46816,2115,926,2,SP685,12
D152339,2025-10-15,Summit Auto Group,Summit Volkswagen Eastdale,Lease Retention,campaign,new,Volkswagen,Atlas,2025,39575,1006,618,1,SP638,21
D196863,2025-10-16,Harbor Motor Group,Harbor BMW,auto trader,internet,new,BMW,X1,2025,68053,2950,1356,0,SP481,2
D197785,2025-10-16,Harbor Motor Group,Harbor BMW,Car Gurus,internet,new,BMW,X5,2025,54720,4043,1539,0,SP674,10
D197792,2025-10-16,Harbor Motor Group,Harbor BMW,Car Gurus,internet,used,BMW,5 Series,2023,29266,3750,1303,1,SP674,42
D197794,2025-10-16,Harbor Motor Group,Harbor BMW,Car Gurus,internet,used,BMW,3 Series,2023,46136,3481,1812,1,SP961,31
D198725,2025-10-16,Harbor Motor Group,Harbor BMW,Dealer Website,internet,used,Nissan,Altima,2024,31311,3899,1377,1,SP674,29
D198733,2025-10-16,Harbor Motor Group,Harbor BMW,Dealer Website,internet,used,BMW,3 Series,2022,32551,4793,1382,0,SP920,12
D199488,2025-10-16,Harbor Motor Group,Harbor BMW,Lease Retention,campaign,new,BMW,3 Series,2025,77147,2004,546,2,SP440,13
D200583,2025-10-16,Harbor Motor Group,Harbor BMW,Walk In,showroom,new,BMW,X5,2025,52926,5840,2887,3,SP271,16
D200584,2025-10-16,Harbor Motor Group,Harbor BMW,Walk In,showroom,new,BMW,5 Series,2025,75994,3134,2439,0,SP920,2
D200595,2025-10-16,Harbor Motor Group,Harbor BMW,Walk In,showroom,used,BMW,X3,2023,41120,4598,2934,3,SP460,27
D201402,2025-10-16,Harbor Motor Group,Harbor BMW,Phone Up,phone,used,BMW,X1,2020,49835,3767,1847,0,SP460,10
D179527,2025-10-16,Harbor Motor Group,Harbor Chevrolet Marina,auto trader,internet,used,Chevrolet,Traverse,2024,26420,2717,1149,1,SP732,24
D181189,2025-10-16,Harbor Motor Group,Harbor Chevrolet Marina,OEM Website,internet,new,Chevrolet,Equinox,2025,43967,2378,816,1,SP954,20
D181201,2025-10-16,Harbor Motor Group,Harbor Chevrolet Marina,OEM Website,internet,new,Chevrolet,Tahoe,2025,31159,3017,799,0,SP498,3
D182942,2025-10-16,Harbor Motor Group,Harbor Chevrolet Marina,Walk-In,showroom,used,Honda,Pilot,2023,21391,3219,742,1,SP374,37
D175225,2025-10-16,Harbor Motor Group,Harbor Ford Portside,OEM Website,internet,new,Ford,Maverick,2025,47118,2830,899,0,SP741,17
D175237,2025-10-16,Harbor Motor Group,Harbor Ford Portside,OEM Website,internet,new,Ford,F-150,2025,46230,2961,1745,3,SP519,18
D175243,2025-10-16,Harbor Motor Group,Harbor Ford Portside,OEM Website,internet,new,Ford,Escape,2025,48839,3087,970,0,SP741,5
D178254,2025-10-16,Harbor Motor Group,Harbor Ford Portside,Inbound Calls,phone,used,Ford,Escape,2023,28636,2357,522,0,SP519,5
D167315,2025-10-16,Harbor Motor Group,Harbor Honda Seaside,ATC,internet,new,Honda,HR-V,2025,48695,1624,458,1,SP312,33
D169207,2025-10-16,Harbor Motor Group,Harbor Honda Seaside,Dealer Website,internet,new,Honda,HR-V,2025,30643,2193,757,2,SP102,23
D172695,2025-10-16,Harbor Motor Group,Harbor Honda Seaside,TrueCar,internet,new,Honda,Civic,2025,36854,2161,1090,2,SP727,32
D192470,2025-10-16,Harbor Motor Group,Harbor Jeep Ram Anchor,Cars .com,internet,new,Jeep Ram,Ram 2500,2025,34942,1634,685,0,SP924,18
D193583,2025-10-16,Harbor Motor Group,Harbor Jeep Ram Anchor,OEM Website,internet,new,Jeep Ram,Grand Cherokee,2025,45569,2737,1487,2,SP883,5
D194301,2025-10-16,Harbor Motor Group,Harbor Jeep Ram Anchor,Lease Retention,campaign,used,Jeep Ram,Ram 2500,2018,21533,1475,247,0,SP525,27
D195222,2025-10-16,Harbor Motor Group,Harbor Jeep Ram Anchor,Walk-In,showroom,used,Jeep Ram,Compass,2020,27393,2979,1191,2,SP193,10
D184733,2025-10-16,Harbor Motor Group,Harbor Kia Lighthouse,ATC,internet,used,BMW,X3,2021,25737,2683,1469,2,SP672,35
D185979,2025-10-16,Harbor Motor Group,Harbor Kia Lighthouse,Dealer Website,internet,new,Kia,Sorento,2025,47044,3368,1965,0,SP397,28
