period,group,store,channel,sessions,users,vdp_views,conversions
2026-03,Summit Auto Group,Summit BMW,Paid Search,3734,2719,1877,54
2026-03,Summit Auto Group,Summit BMW,Direct,2845,2235,1752,49
2026-03,Summit Auto Group,Summit BMW,Organic Social,1778,1339,848,18
2026-03,Summit Auto Group,Summit BMW,Paid Social,1422,1178,780,21
2026-03,Summit Auto Group,Summit BMW,Referral,1067,883,612,16
2026-03,Summit Auto Group,Summit BMW,Email,889,757,521,10
2026-03,Summit Auto Group,Summit Chevrolet Glenpark,Organic Search,5297,4209,2923,60
2026-03,Summit Auto Group,Summit Chevrolet Glenpark,Paid Search,3272,2511,1613,77
2026-03,Summit Auto Group,Summit Chevrolet Glenpark,Direct,2492,1871,1351,61
2026-03,Summit Auto Group,Summit Chevrolet Glenpark,Organic Social,1558,1337,886,26
2026-03,Summit Auto Group,Summit Chevrolet Glenpark,Paid Social,1246,943,650,26
2026-03,Summit Auto Group,Summit Chevrolet Glenpark,Referral,934,687,523,20
2026-03,Summit Auto Group,Summit Chevrolet Glenpark,Email,779,664,461,11
2026-03,Summit Auto Group,Summit Ford Rivera,Organic Search,6630,5131,3466,101
2026-03,Summit Auto Group,Summit Ford Rivera,Paid Search,4095,3143,2428,73
2026-03,Summit Auto Group,Summit Ford Rivera,Direct,3120,2251,1510,72
2026-03,Summit Auto Group,Summit Ford Rivera,Organic Social,1950,1600,883,32
2026-03,Summit Auto Group,Summit Ford Rivera,Paid Social,1560,1251,722,26
2026-03,Summit Auto Group,Summit Ford Rivera,Referral,1170,943,723,14
2026-03,Summit Auto Group,Summit Ford Rivera,Email,975,772,580,25
2026-03,Summit Auto Group,Summit Honda Westland,Organic Search,6905,5047,4095,119
2026-03,Summit Auto Group,Summit Honda Westland,Paid Search,4265,3501,2577,105
2026-03,Summit Auto Group,Summit Honda Westland,Direct,3249,2792,1507,68
2026-03,Summit Auto Group,Summit Honda Westland,Organic Social,2031,1701,1057,24
2026-03,Summit Auto Group,Summit Honda Westland,Paid Social,1624,1260,987,19
2026-03,Summit Auto Group,Summit Honda Westland,Referral,1218,891,586,24
2026-03,Summit Auto Group,Summit Honda Westland,Email,1015,776,609,13
2026-03,Summit Auto Group,Summit Hyundai Oakhurst,Organic Search,3774,2780,2239,88
2026-03,Summit Auto Group,Summit Hyundai Oakhurst,Paid Search,2331,1736,1426,32
2026-03,Summit Auto Group,Summit Hyundai Oakhurst,Direct,1776,1523,872,29
2026-03,Summit Auto Group,Summit Hyundai Oakhurst,Organic Social,1110,857,602,19
2026-03,Summit Auto Group,Summit Hyundai Oakhurst,Paid Social,888,728,495,19
2026-03,Summit Auto Group,Summit Hyundai Oakhurst,Referral,666,491,377,17
2026-03,Summit Auto Group,Summit Hyundai Oakhurst,Email,555,428,284,8
2026-03,Summit Auto Group,Summit Jeep Ram Clearwater,Organic Search,5774,4378,2973,68
2026-03,Summit Auto Group,Summit Jeep Ram Clearwater,Paid Search,3566,2919,1658,42
2026-03,Summit Auto Group,Summit Jeep Ram Clearwater,Direct,2717,2238,1643,70
2026-03,Summit Auto Group,Summit Jeep Ram Clearwater,Organic Social,1698,1275,1005,31
2026-03,Summit Auto Group,Summit Jeep Ram Clearwater,Paid Social,1358,1071,710,20
2026-03,Summit Auto Group,Summit Jeep Ram Clearwater,Referral,1019,798,605,27
2026-03,Summit Auto Group,Summit Jeep Ram Clearwater,Email,849,659,441,19
2026-03,Summit Auto Group,Summit Kia Brookfield,Organic Search,4499,3466,2303,71
2026-03,Summit Auto Group,Summit Kia Brookfield,Paid Search,2779,2363,1535,32
2026-03,Summit Auto Group,Summit Kia Brookfield,Direct,2117,1631,1024,27
2026-03,Summit Auto Group,Summit Kia Brookfield,Organic Social,1323,1044,677,27
2026-03,Summit Auto Group,Summit Kia Brookfield,Paid Social,1058,861,649,10
2026-03,Summit Auto Group,Summit Kia Brookfield,Referral,794,593,362,9
2026-03,Summit Auto Group,Summit Kia Brookfield,Email,661,554,383,10
2026-03,Summit Auto Group,Summit Mazda Lakeside,Organic Search,2806,2156,1680,56
2026-03,Summit Auto Group,Summit Mazda Lakeside,Paid Search,1733,1395,818,28
2026-03,Summit Auto Group,Summit Mazda Lakeside,Direct,1320,989,628,30
2026-03,Summit Auto Group,Summit Mazda Lakeside,Organic Social,825,624,475,11
2026-03,Summit Auto Group,Summit Mazda Lakeside,Paid Social,660,521,313,15
2026-03,Summit Auto Group,Summit Mazda Lakeside,Referral,495,424,292,5
2026-03,Summit Auto Group,Summit Mazda Lakeside,Email,412,305,243,7
2026-03,Summit Auto Group,Summit Nissan Ridgemont,Organic Search,5189,3916,3030,99
2026-03,Summit Auto Group,Summit Nissan Ridgemont,Paid Search,3205,2667,1613,79
2026-03,Summit Auto Group,Summit Nissan Ridgemont,Direct,2441,1924,1362,56
2026-03,Summit Auto Group,Summit Nissan Ridgemont,Organic Social,1526,1179,857,36
2026-03,Summit Auto Group,Summit Nissan Ridgemont,Paid Social,1220,1013,682,18
2026-03,Summit Auto Group,Summit Nissan Ridgemont,Referral,915,678,481,11
2026-03,Summit Auto Group,Summit Nissan Ridgemont,Email,763,624,465,17
2026-03,Summit Auto Group,Summit Subaru Northgate,Organic Search,4149,3352,2499,70
2026-03,Summit Auto Group,Summit Subaru Northgate,Paid Search,2563,2038,1528,62
2026-03,Summit Auto Group,Summit Subaru Northgate,Direct,1952,1655,998,49
2026-03,Summit Auto Group,Summit Subaru Northgate,Organic Social,1220,1038,576,27
2026-03,Summit Auto Group,Summit Subaru Northgate,Paid Social,976,765,513,17
2026-03,Summit Auto Group,Summit Subaru Northgate,Referral,732,622,367,17
2026-03,Summit Auto Group,Summit Subaru Northgate,Email,610,490,339,14
2026-03,Summit Auto Group,Summit Toyota of Fairview,Organic Search,7921,5718,4259,79
2026-03,Summit Auto Group,Summit Toyota of Fairview,Paid Search,4892,3585,2958,55
2026-03,Summit Auto Group,Summit Toyota of Fairview,Direct,3727,3123,2025,73
2026-03,Summit Auto Group,Summit Toyota of Fairview,Organic Social,2329,1702,1290,35
2026-03,Summit Auto Group,Summit Toyota of Fairview,Paid Social,1863,1376,1132,18
2026-03,Summit Auto Group,Summit Toyota of Fairview,Referral,1397,1095,704,17
2026-03,Summit Auto Group,Summit Toyota of Fairview,Email,1164,880,585,14
2026-03,Summit Auto Group,Summit Volkswagen Eastdale,Organic Search,2642,2212,1484,37
2026-03,Summit Auto Group,Summit Volkswagen Eastdale,Paid Search,1632,1342,856,16
2026-03,Summit Auto Group,Summit Volkswagen Eastdale,Direct,1243,897,668,22
2026-03,Summit Auto Group,Summit Volkswagen Eastdale,Organic Social,777,583,476,16
2026-03,Summit Auto Group,Summit Volkswagen Eastdale,Paid Social,621,533,360,11
2026-03,Summit Auto Group,Summit Volkswagen Eastdale,Referral,466,336,226,9
2026-03,Summit Auto Group,Summit Volkswagen Eastdale,Email,388,299,197,9
2026-04,Harbor Motor Group,Harbor BMW,Organic Search,5352,4297,3176,55
2026-04,Harbor Motor Group,Harbor BMW,Paid Search,3305,2834,2045,83
2026-04,Harbor Motor Group,Harbor BMW,Direct,2518,2134,1225,25
2026-04,Harbor Motor Group,Harbor BMW,Organic Social,1574,1243,913,28
2026-04,Harbor Motor Group,Harbor BMW,Paid Social,1259,983,619,25
2026-04,Harbor Motor Group,Harbor BMW,Referral,944,722,436,17
2026-04,Harbor Motor Group,Harbor BMW,Email,787,629,359,13
2026-04,Harbor Motor Group,Harbor Chevrolet Marina,Organic Search,5924,5035,3131,105
2026-04,Harbor Motor Group,Harbor Chevrolet Marina,Paid Search,3659,3012,1994,51
2026-04,Harbor Motor Group,Harbor Chevrolet Marina,Direct,2788,2204,1679,42
2026-04,Harbor Motor Group,Harbor Chevrolet Marina,Organic Social,1742,1442,1073,47
2026-04,Harbor Motor Group,Harbor Chevrolet Marina,Paid Social,1394,1174,643,21
2026-04,Harbor Motor Group,Harbor Chevrolet Marina,Referral,1045,777,504,11
2026-04,Harbor Motor Group,Harbor Chevrolet Marina,Email,871,718,529,16
2026-04,Harbor Motor Group,Harbor Ford Portside,Organic Search,7470,6076,3658,124
2026-04,Harbor Motor Group,Harbor Ford Portside,Paid Search,4613,3965,2320,113
2026-04,Harbor Motor Group,Harbor Ford Portside,Direct,3515,2603,2023,61
2026-04,Harbor Motor Group,Harbor Ford Portside,Organic Social,2197,1614,1154,50
2026-04,Harbor Motor Group,Harbor Ford Portside,Paid Social,1757,1453,837,20
2026-04,Harbor Motor Group,Harbor Ford Portside,Referral,1318,1093,650,24
2026-04,Harbor Motor Group,Harbor Ford Portside,Email,1098,873,503,22
2026-04,Harbor Motor Group,Harbor Honda Seaside,Organic Search,6273,4567,3618,142
2026-04,Harbor Motor Group,Harbor Honda Seaside,Paid Search,3874,2979,2200,89
2026-04,Harbor Motor Group,Harbor Honda Seaside,Direct,2952,2418,1708,77
2026-04,Harbor Motor Group,Harbor Honda Seaside,Organic Social,1845,1538,932,51
2026-04,Harbor Motor Group,Harbor Honda Seaside,Paid Social,1476,1239,807,31
2026-04,Harbor Motor Group,Harbor Honda Seaside,Referral,1107,820,505,12
2026-04,Harbor Motor Group,Harbor Honda Seaside,Email,922,789,420,12
2026-04,Harbor Motor Group,Harbor Jeep Ram Anchor,Organic Search,4336,3394,2425,57
2026-04,Harbor Motor Group,Harbor Jeep Ram Anchor,Paid Search,2678,2225,1489,72
2026-04,Harbor Motor Group,Harbor Jeep Ram Anchor,Direct,2040,1492,949,45
2026-04,Harbor Motor Group,Harbor Jeep Ram Anchor,Organic Social,1275,1060,766,29
2026-04,Harbor Motor Group,Harbor Jeep Ram Anchor,Paid Social,1020,804,608,13
2026-04,Harbor Motor Group,Harbor Jeep Ram Anchor,Referral,765,603,351,16
2026-04,Harbor Motor Group,Harbor Jeep Ram Anchor,Email,637,460,291,13
2026-04,Harbor Motor Group,Harbor Kia Lighthouse,Organic Search,3771,2921,1931,79
2026-04,Harbor Motor Group,Harbor Kia Lighthouse,Paid Search,2329,1678,1433,35
2026-04,Harbor Motor Group,Harbor Kia Lighthouse,Direct,1774,1507,1048,47
2026-04,Harbor Motor Group,Harbor Kia Lighthouse,Organic Social,1109,952,525,13
2026-04,Harbor Motor Group,Harbor Kia Lighthouse,Paid Social,887,700,522,16
2026-04,Harbor Motor Group,Harbor Kia Lighthouse,Referral,665,543,401,9
2026-04,Harbor Motor Group,Harbor Kia Lighthouse,Email,554,412,254,10
2026-04,Harbor Motor Group,Harbor Subaru Tidewater,Organic Search,3814,3053,2005,39
2026-04,Harbor Motor Group,Harbor Subaru Tidewater,Paid Search,2355,1901,1392,58
2026-04,Harbor Motor Group,Harbor Subaru Tidewater,Direct,1794,1346,887,40
2026-04,Harbor Motor Group,Harbor Subaru Tidewater,Organic Social,1121,942,621,20
2026-04,Harbor Motor Group,Harbor Subaru Tidewater,Paid Social,897,746,501,23
2026-04,Harbor Motor Group,Harbor Subaru Tidewater,Referral,673,560,380,13
2026-04,Harbor Motor Group,Harbor Subaru Tidewater,Email,560,466,256,10
2026-04,Harbor Motor Group,Harbor Toyota Bayview,Organic Search,7301,6155,3370,161
2026-04,Harbor Motor Group,Harbor Toyota Bayview,Paid Search,4509,3754,2569,87
2026-04,Harbor Motor Group,Harbor Toyota Bayview,Direct,3435,2489,1984,71
2026-04,Harbor Motor Group,Harbor Toyota Bayview,Organic Social,2147,1583,1124,42
2026-04,Harbor Motor Group,Harbor Toyota Bayview,Paid Social,1717,1271,870,46
2026-04,Harbor Motor Group,Harbor Toyota Bayview,Referral,1288,929,722,17
2026-04,Harbor Motor Group,Harbor Toyota Bayview,Email,1073,832,621,22
2026-04,Summit Auto Group,Summit BMW,Organic Search,6409,5233,2980,106
2026-04,Summit Auto Group,Summit BMW,Paid Search,3958,3180,2424,67
2026-04,Summit Auto Group,Summit BMW,Direct,3016,2473,1664,77
2026-04,Summit Auto Group,Summit BMW,Organic Social,1885,1546,1063,19
2026-04,Summit Auto Group,Summit BMW,Paid Social,1508,1125,728,31
2026-04,Summit Auto Group,Summit BMW,Referral,1131,843,632,11
2026-04,Summit Auto Group,Summit BMW,Email,942,701,440,18
2026-04,Summit Auto Group,Summit Chevrolet Glenpark,Organic Search,6451,4837,3187,73
2026-04,Summit Auto Group,Summit Chevrolet Glenpark,Paid Search,3984,3400,2237,107
2026-04,Summit Auto Group,Summit Chevrolet Glenpark,Direct,3036,2428,1457,54
2026-04,Summit Auto Group,Summit Chevrolet Glenpark,Organic Social,1897,1374,1138,36
2026-04,Summit Auto Group,Summit Chevrolet Glenpark,Paid Social,1518,1171,901,41
2026-04,Summit Auto Group,Summit Chevrolet Glenpark,Referral,1138,842,515,15
2026-04,Summit Auto Group,Summit Chevrolet Glenpark,Email,948,701,581,21
2026-04,Summit Auto Group,Summit Ford Rivera,Organic Search,7696,5891,3946,100
2026-04,Summit Auto Group,Summit Ford Rivera,Paid Search,4753,3857,2368,65
2026-04,Summit Auto Group,Summit Ford Rivera,Direct,3622,2696,1921,41
2026-04,Summit Auto Group,Summit Ford Rivera,Organic Social,2263,1718,1097,51
2026-04,Summit Auto Group,Summit Ford Rivera,Paid Social,1811,1478,954,40
2026-04,Summit Auto Group,Summit Ford Rivera,Referral,1358,1013,795,23
2026-04,Summit Auto Group,Summit Ford Rivera,Email,1131,952,651,21
2026-04,Summit Auto Group,Summit Honda Westland,Organic Search,6179,5039,2901,66
2026-04,Summit Auto Group,Summit Honda Westland,Paid Search,3816,3098,1850,97
2026-04,Summit Auto Group,Summit Honda Westland,Direct,2908,2095,1508,56
2026-04,Summit Auto Group,Summit Honda Westland,Organic Social,1817,1544,1043,37
2026-04,Summit Auto Group,Summit Honda Westland,Paid Social,1454,1071,866,32
2026-04,Summit Auto Group,Summit Honda Westland,Referral,1090,858,558,22
2026-04,Summit Auto Group,Summit Honda Westland,Email,908,711,517,23
2026-04,Summit Auto Group,Summit Hyundai Oakhurst,Organic Search,4973,4170,3014,92
2026-04,Summit Auto Group,Summit Hyundai Oakhurst,Paid Search,3071,2340,1869,77
2026-04,Summit Auto Group,Summit Hyundai Oakhurst,Direct,2340,1805,1312,29
2026-04,Summit Auto Group,Summit Hyundai Oakhurst,Organic Social,1462,1199,869,28
2026-04,Summit Auto Group,Summit Hyundai Oakhurst,Paid Social,1170,1004,623,16
2026-04,Summit Auto Group,Summit Hyundai Oakhurst,Referral,877,726,481,17
2026-04,Summit Auto Group,Summit Hyundai Oakhurst,Email,731,567,406,9
2026-04,Summit Auto Group,Summit Jeep Ram Clearwater,Organic Search,5356,4305,3169,66
2026-04,Summit Auto Group,Summit Jeep Ram Clearwater,Paid Search,3308,2482,1534,34
2026-04,Summit Auto Group,Summit Jeep Ram Clearwater,Direct,2520,2012,1528,65
2026-04,Summit Auto Group,Summit Jeep Ram Clearwater,Organic Social,1575,1187,954,32
2026-04,Summit Auto Group,Summit Jeep Ram Clearwater,Paid Social,1260,1012,686,16
2026-04,Summit Auto Group,Summit Jeep Ram Clearwater,Referral,945,761,579,10
2026-04,Summit Auto Group,Summit Jeep Ram Clearwater,Email,787,636,384,11
2026-04,Summit Auto Group,Summit Kia Brookfield,Organic Search,4664,3910,2703,117
2026-04,Summit Auto Group,Summit Kia Brookfield,Paid Search,2880,2188,1782,46
2026-04,Summit Auto Group,Summit Kia Brookfield,Direct,2194,1696,1275,57
2026-04,Summit Auto Group,Summit Kia Brookfield,Organic Social,1371,1114,765,28
2026-04,Summit Auto Group,Summit Kia Brookfield,Paid Social,1097,930,563,13
2026-04,Summit Auto Group,Summit Kia Brookfield,Referral,823,627,419,10
2026-04,Summit Auto Group,Summit Kia Brookfield,Email,685,542,323,13
2026-04,Summit Auto Group,Summit Mazda Lakeside,Organic Search,3652,3127,1977,91
2026-04,Summit Auto Group,Summit Mazda Lakeside,Paid Search,2255,1825,1155,63
2026-04,Summit Auto Group,Summit Mazda Lakeside,Direct,1718,1341,1005,17
2026-04,Summit Auto Group,Summit Mazda Lakeside,Organic Social,1074,811,545,25
2026-04,Summit Auto Group,Summit Mazda Lakeside,Paid Social,859,665,493,23
2026-04,Summit Auto Group,Summit Mazda Lakeside,Referral,644,544,327,11
2026-04,Summit Auto Group,Summit Mazda Lakeside,Email,537,420,292,12
2026-04,Summit Auto Group,Summit Nissan Ridgemont,Organic Search,4305,3674,2097,98
2026-04,Summit Auto Group,Summit Nissan Ridgemont,Paid Search,2659,2137,1349,41
2026-04,Summit Auto Group,Summit Nissan Ridgemont,Direct,2026,1742,1064,36
2026-04,Summit Auto Group,Summit Nissan Ridgemont,Organic Social,1266,1061,616,20
2026-04,Summit Auto Group,Summit Nissan Ridgemont,Paid Social,1013,837,458,23
2026-04,Summit Auto Group,Summit Nissan Ridgemont,Referral,759,550,348,8
2026-04,Summit Auto Group,Summit Nissan Ridgemont,Email,633,497,367,10
2026-04,Summit Auto Group,Summit Subaru Northgate,Organic Search,3829,2935,1970,103
2026-04,Summit Auto Group,Summit Subaru Northgate,Paid Search,2365,1824,1325,41
2026-04,Summit Auto Group,Summit Subaru Northgate,Direct,1801,1499,956,37
2026-04,Summit Auto Group,Summit Subaru Northgate,Organic Social,1126,817,573,28
2026-04,Summit Auto Group,Summit Subaru Northgate,Paid Social,900,747,430,17
2026-04,Summit Auto Group,Summit Subaru Northgate,Referral,675,523,416,16
2026-04,Summit Auto Group,Summit Subaru Northgate,Email,563,444,264,15
2026-04,Summit Auto Group,Summit Toyota of Fairview,Organic Search,6684,5094,3332,153
2026-04,Summit Auto Group,Summit Toyota of Fairview,Paid Search,4128,3327,2209,90
2026-04,Summit Auto Group,Summit Toyota of Fairview,Direct,3145,2385,1672,61
2026-04,Summit Auto Group,Summit Toyota of Fairview,Organic Social,1966,1416,1178,45
2026-04,Summit Auto Group,Summit Toyota of Fairview,Paid Social,1572,1302,941,18
2026-04,Summit Auto Group,Summit Toyota of Fairview,Referral,1179,926,580,24
2026-04,Summit Auto Group,Summit Toyota of Fairview,Email,983,759,596,19
2026-04,Summit Auto Group,Summit Volkswagen Eastdale,Organic Search,2697,2118,1606,38
2026-04,Summit Auto Group,Summit Volkswagen Eastdale,Paid Search,1666,1266,975,34
2026-04,Summit Auto Group,Summit Volkswagen Eastdale,Direct,1269,1021,657,15
2026-04,Summit Auto Group,Summit Volkswagen Eastdale,Organic Social,793,595,475,20
2026-04,Summit Auto Group,Summit Volkswagen Eastdale,Paid Social,634,524,343,7
2026-04,Summit Auto Group,Summit Volkswagen Eastdale,Referral,476,375,295,5
2026-04,Summit Auto Group,Summit Volkswagen Eastdale,Email,396,320,224,5
2026-05,Harbor Motor Group,Harbor BMW,Organic Search,5273,4124,2828,55
2026-05,Harbor Motor Group,Harbor BMW,Paid Search,3257,2524,1789,53
2026-05,Harbor Motor Group,Harbor BMW,Direct,2481,1795,1440,63
2026-05,Harbor Motor Group,Harbor BMW,Organic Social,1551,1295,949,37
2026-05,Harbor Motor Group,Harbor BMW,Paid Social,1240,948,743,21
2026-05,Harbor Motor Group,Harbor BMW,Referral,930,694,491,20
2026-05,Harbor Motor Group,Harbor BMW,Email,775,586,471,15
2026-05,Harbor Motor Group,Harbor Chevrolet Marina,Organic Search,5718,4203,2874,67
2026-05,Harbor Motor Group,Harbor Chevrolet Marina,Paid Search,3531,2964,2019,64
2026-05,Harbor Motor Group,Harbor Chevrolet Marina,Direct,2691,2242,1345,62
2026-05,Harbor Motor Group,Harbor Chevrolet Marina,Organic Social,1681,1394,973,26
2026-05,Harbor Motor Group,Harbor Chevrolet Marina,Paid Social,1345,1118,687,16
2026-05,Harbor Motor Group,Harbor Chevrolet Marina,Referral,1009,864,581,21
2026-05,Harbor Motor Group,Harbor Chevrolet Marina,Email,840,619,461,13
2026-05,Harbor Motor Group,Harbor Ford Portside,Organic Search,5817,4867,2850,147
2026-05,Harbor Motor Group,Harbor Ford Portside,Paid Search,3592,2633,2098,42
2026-05,Harbor Motor Group,Harbor Ford Portside,Direct,2737,2279,1272,39
2026-05,Harbor Motor Group,Harbor Ford Portside,Organic Social,1710,1273,779,25
2026-05,Harbor Motor Group,Harbor Ford Portside,Paid Social,1368,1044,679,35
2026-05,Harbor Motor Group,Harbor Ford Portside,Referral,1026,756,599,13
2026-05,Harbor Motor Group,Harbor Ford Portside,Email,855,726,439,11
2026-05,Harbor Motor Group,Harbor Honda Seaside,Organic Search,5987,4779,3185,123
2026-05,Harbor Motor Group,Harbor Honda Seaside,Paid Search,3698,2767,1731,103
2026-05,Harbor Motor Group,Harbor Honda Seaside,Direct,2817,2252,1278,47
2026-05,Harbor Motor Group,Harbor Honda Seaside,Organic Social,1761,1335,907,28
2026-05,Harbor Motor Group,Harbor Honda Seaside,Paid Social,1408,1181,812,34
2026-05,Harbor Motor Group,Harbor Honda Seaside,Referral,1056,797,525,16
2026-05,Harbor Motor Group,Harbor Honda Seaside,Email,880,646,485,13
2026-05,Harbor Motor Group,Harbor Jeep Ram Anchor,Organic Search,5165,3952,2946,130
