period,group,store,opcode_family,ro_count,labor_revenue,parts_revenue,customer_pay,avg_hours
2026-03,Summit Auto Group,Summit Mazda Lakeside,Recall,12,2838,1507,0,2.4
2026-03,Summit Auto Group,Summit Mazda Lakeside,Warranty,24,4153,2325,0,2.4
2026-03,Summit Auto Group,Summit Nissan Ridgemont,Maintenance,150,21396,26302,1,2.3
2026-03,Summit Auto Group,Summit Nissan Ridgemont,Repair,88,20855,13894,1,3.0
2026-03,Summit Auto Group,Summit Nissan Ridgemont,Tires,29,7102,4279,1,3.1
2026-03,Summit Auto Group,Summit Nissan Ridgemont,Recall,19,4248,1715,0,1.3
2026-03,Summit Auto Group,Summit Nissan Ridgemont,Warranty,39,9203,4068,0,1.6
2026-03,Summit Auto Group,Summit Subaru Northgate,Maintenance,119,30670,15335,1,2.6
2026-03,Summit Auto Group,Summit Subaru Northgate,Repair,70,11276,13713,1,1.7
2026-03,Summit Auto Group,Summit Subaru Northgate,Tires,23,4995,2271,1,1.7
2026-03,Summit Auto Group,Summit Subaru Northgate,Recall,15,3457,1543,0,2.0
2026-03,Summit Auto Group,Summit Subaru Northgate,Warranty,31,7345,5731,0,2.8
2026-03,Summit Auto Group,Summit Toyota of Fairview,Maintenance,268,67542,43382,1,2.3
2026-03,Summit Auto Group,Summit Toyota of Fairview,Repair,157,32800,25562,1,1.6
2026-03,Summit Auto Group,Summit Toyota of Fairview,Tires,52,13508,7698,1,2.5
2026-03,Summit Auto Group,Summit Toyota of Fairview,Recall,35,5278,5987,0,2.3
2026-03,Summit Auto Group,Summit Toyota of Fairview,Warranty,70,16196,6497,0,3.0
2026-03,Summit Auto Group,Summit Volkswagen Eastdale,Maintenance,95,15176,18616,1,2.4
2026-03,Summit Auto Group,Summit Volkswagen Eastdale,Repair,56,12575,7160,1,2.7
2026-03,Summit Auto Group,Summit Volkswagen Eastdale,Tires,18,2667,2525,1,1.2
2026-03,Summit Auto Group,Summit Volkswagen Eastdale,Recall,12,2011,2232,0,2.9
2026-03,Summit Auto Group,Summit Volkswagen Eastdale,Warranty,24,6010,4155,0,1.9
2026-04,Harbor Motor Group,Harbor BMW,Maintenance,194,45731,24550,1,1.7
2026-04,Harbor Motor Group,Harbor BMW,Repair,114,29056,13985,1,3.3
2026-04,Harbor Motor Group,Harbor BMW,Tires,38,6934,6117,1,1.5
2026-04,Harbor Motor Group,Harbor BMW,Recall,25,5554,3520,0,2.1
2026-04,Harbor Motor Group,Harbor BMW,Warranty,50,11922,7737,0,1.0
2026-04,Harbor Motor Group,Harbor Chevrolet Marina,Maintenance,181,28407,28771,1,3.4
2026-04,Harbor Motor Group,Harbor Chevrolet Marina,Repair,106,19673,11875,1,1.2
2026-04,Harbor Motor Group,Harbor Chevrolet Marina,Tires,35,7957,3400,1,1.6
2026-04,Harbor Motor Group,Harbor Chevrolet Marina,Recall,23,3872,4535,0,2.6
2026-04,Harbor Motor Group,Harbor Chevrolet Marina,Warranty,47,12118,8821,0,2.4
2026-04,Harbor Motor Group,Harbor Ford Portside,Maintenance,185,28186,21240,1,1.9
2026-04,Harbor Motor Group,Harbor Ford Portside,Repair,108,24268,18950,1,2.2
2026-04,Harbor Motor Group,Harbor Ford Portside,Tires,36,5289,5094,1,3.1
2026-04,Harbor Motor Group,Harbor Ford Portside,Recall,24,4517,2877,0,1.9
2026-04,Harbor Motor Group,Harbor Ford Portside,Warranty,48,10228,5194,0,1.1
2026-04,Harbor Motor Group,Harbor Honda Seaside,Maintenance,175,32923,17961,1,2.2
2026-04,Harbor Motor Group,Harbor Honda Seaside,Repair,103,18784,20242,1,2.8
2026-04,Harbor Motor Group,Harbor Honda Seaside,Tires,34,5550,7086,1,1.1
2026-04,Harbor Motor Group,Harbor Honda Seaside,Recall,22,3837,2701,0,3.2
2026-04,Harbor Motor Group,Harbor Honda Seaside,Warranty,45,10150,7876,0,2.9
2026-04,Harbor Motor Group,Harbor Jeep Ram Anchor,Maintenance,171,38778,30751,1,1.7
2026-04,Harbor Motor Group,Harbor Jeep Ram Anchor,Repair,100,25629,12646,1,1.6
2026-04,Harbor Motor Group,Harbor Jeep Ram Anchor,Tires,33,8082,5215,1,2.8
2026-04,Harbor Motor Group,Harbor Jeep Ram Anchor,Recall,22,5598,4614,0,2.7
2026-04,Harbor Motor Group,Harbor Jeep Ram Anchor,Warranty,44,10444,5495,0,1.5
2026-04,Harbor Motor Group,Harbor Kia Lighthouse,Maintenance,118,30361,18100,1,3.0
2026-04,Harbor Motor Group,Harbor Kia Lighthouse,Repair,69,10483,10910,1,3.0
2026-04,Harbor Motor Group,Harbor Kia Lighthouse,Tires,23,5902,4343,1,3.1
2026-04,Harbor Motor Group,Harbor Kia Lighthouse,Recall,15,2898,1887,0,2.8
2026-04,Harbor Motor Group,Harbor Kia Lighthouse,Warranty,30,4986,5375,0,1.7
2026-04,Harbor Motor Group,Harbor Subaru Tidewater,Maintenance,128,31384,14765,1,2.2
2026-04,Harbor Motor Group,Harbor Subaru Tidewater,Repair,75,13264,14217,1,3.3
2026-04,Harbor Motor Group,Harbor Subaru Tidewater,Tires,25,5095,3484,1,2.6
2026-04,Harbor Motor Group,Harbor Subaru Tidewater,Recall,16,4074,2266,0,1.4
2026-04,Harbor Motor Group,Harbor Subaru Tidewater,Warranty,33,7017,4206,0,1.7
2026-04,Harbor Motor Group,Harbor Toyota Bayview,Maintenance,209,30931,25608,1,1.3
2026-04,Harbor Motor Group,Harbor Toyota Bayview,Repair,123,24693,13816,1,1.2
2026-04,Harbor Motor Group,Harbor Toyota Bayview,Tires,41,7949,8316,1,1.3
2026-04,Harbor Motor Group,Harbor Toyota Bayview,Recall,27,6847,3460,0,3.0
2026-04,Harbor Motor Group,Harbor Toyota Bayview,Warranty,54,12391,6280,0,2.7
2026-04,Summit Auto Group,Summit BMW,Maintenance,208,34033,41737,1,2.4
2026-04,Summit Auto Group,Summit BMW,Repair,122,23393,15587,1,1.9
2026-04,Summit Auto Group,Summit BMW,Tires,40,10310,5005,1,1.5
2026-04,Summit Auto Group,Summit BMW,Recall,27,5031,4067,0,1.7
2026-04,Summit Auto Group,Summit BMW,Warranty,54,11387,9520,0,1.0
2026-04,Summit Auto Group,Summit Chevrolet Glenpark,Maintenance,198,36175,36871,1,2.6
2026-04,Summit Auto Group,Summit Chevrolet Glenpark,Repair,116,17948,24034,1,1.4
2026-04,Summit Auto Group,Summit Chevrolet Glenpark,Tires,38,8105,5534,1,1.7
2026-04,Summit Auto Group,Summit Chevrolet Glenpark,Recall,25,4023,2753,0,2.3
2026-04,Summit Auto Group,Summit Chevrolet Glenpark,Warranty,51,13147,6620,0,0.9
2026-04,Summit Auto Group,Summit Ford Rivera,Maintenance,242,37919,40478,1,1.1
2026-04,Summit Auto Group,Summit Ford Rivera,Repair,142,28012,16944,1,3.2
2026-04,Summit Auto Group,Summit Ford Rivera,Tires,47,9416,6897,1,1.1
2026-04,Summit Auto Group,Summit Ford Rivera,Recall,31,6079,5923,0,2.7
2026-04,Summit Auto Group,Summit Ford Rivera,Warranty,63,13149,6198,0,2.5
2026-04,Summit Auto Group,Summit Honda Westland,Maintenance,183,26954,25046,1,1.3
2026-04,Summit Auto Group,Summit Honda Westland,Repair,107,27504,12595,1,2.9
2026-04,Summit Auto Group,Summit Honda Westland,Tires,35,5807,4741,1,1.8
2026-04,Summit Auto Group,Summit Honda Westland,Recall,23,3529,2703,0,1.7
2026-04,Summit Auto Group,Summit Honda Westland,Warranty,47,6989,8978,0,3.2
2026-04,Summit Auto Group,Summit Hyundai Oakhurst,Maintenance,148,32822,26395,1,2.9
2026-04,Summit Auto Group,Summit Hyundai Oakhurst,Repair,87,13332,10310,1,2.1
2026-04,Summit Auto Group,Summit Hyundai Oakhurst,Tires,29,5927,2999,1,2.7
2026-04,Summit Auto Group,Summit Hyundai Oakhurst,Recall,19,4700,3060,0,1.3
2026-04,Summit Auto Group,Summit Hyundai Oakhurst,Warranty,38,9274,6190,0,0.9
2026-04,Summit Auto Group,Summit Jeep Ram Clearwater,Maintenance,173,42943,35733,1,1.8
2026-04,Summit Auto Group,Summit Jeep Ram Clearwater,Repair,101,23692,19691,1,2.8
2026-04,Summit Auto Group,Summit Jeep Ram Clearwater,Tires,33,8197,3079,1,1.8
2026-04,Summit Auto Group,Summit Jeep Ram Clearwater,Recall,22,4183,2173,0,2.4
2026-04,Summit Auto Group,Summit Jeep Ram Clearwater,Warranty,45,8065,8286,0,2.4
2026-04,Summit Auto Group,Summit Kia Brookfield,Maintenance,115,23466,13748,1,3.0
2026-04,Summit Auto Group,Summit Kia Brookfield,Repair,68,11840,9332,1,1.2
2026-04,Summit Auto Group,Summit Kia Brookfield,Tires,22,4923,2863,1,3.2
2026-04,Summit Auto Group,Summit Kia Brookfield,Recall,15,3543,2253,0,2.2
2026-04,Summit Auto Group,Summit Kia Brookfield,Warranty,30,6564,4905,0,2.6
2026-04,Summit Auto Group,Summit Mazda Lakeside,Maintenance,120,31014,11509,1,0.9
2026-04,Summit Auto Group,Summit Mazda Lakeside,Repair,70,12183,10296,1,2.8
2026-04,Summit Auto Group,Summit Mazda Lakeside,Tires,23,4594,4404,1,1.9
2026-04,Summit Auto Group,Summit Mazda Lakeside,Recall,15,2697,2364,0,3.3
2026-04,Summit Auto Group,Summit Mazda Lakeside,Warranty,31,7137,5614,0,2.2
2026-04,Summit Auto Group,Summit Nissan Ridgemont,Maintenance,132,27063,13872,1,1.2
2026-04,Summit Auto Group,Summit Nissan Ridgemont,Repair,77,16573,9781,1,2.0
2026-04,Summit Auto Group,Summit Nissan Ridgemont,Tires,25,3932,2967,1,2.0
2026-04,Summit Auto Group,Summit Nissan Ridgemont,Recall,17,3428,1785,0,2.3
2026-04,Summit Auto Group,Summit Nissan Ridgemont,Warranty,34,6069,6018,0,2.5
2026-04,Summit Auto Group,Summit Subaru Northgate,Maintenance,107,22516,14577,1,1.7
2026-04,Summit Auto Group,Summit Subaru Northgate,Repair,62,10136,10742,1,1.8
2026-04,Summit Auto Group,Summit Subaru Northgate,Tires,20,3178,2137,1,2.3
2026-04,Summit Auto Group,Summit Subaru Northgate,Recall,13,3188,2452,0,1.3
2026-04,Summit Auto Group,Summit Subaru Northgate,Warranty,27,4217,3766,0,3.4
2026-04,Summit Auto Group,Summit Toyota of Fairview,Maintenance,217,52489,20833,1,1.4
2026-04,Summit Auto Group,Summit Toyota of Fairview,Repair,127,31857,21582,1,2.6
2026-04,Summit Auto Group,Summit Toyota of Fairview,Tires,42,6640,6389,1,2.7
2026-04,Summit Auto Group,Summit Toyota of Fairview,Recall,28,6235,5803,0,2.6
2026-04,Summit Auto Group,Summit Toyota of Fairview,Warranty,56,10927,10640,0,1.2
2026-04,Summit Auto Group,Summit Volkswagen Eastdale,Maintenance,109,15622,10723,1,2.9
2026-04,Summit Auto Group,Summit Volkswagen Eastdale,Repair,64,14340,8685,1,1.4
2026-04,Summit Auto Group,Summit Volkswagen Eastdale,Tires,21,3484,2790,1,3.0
2026-04,Summit Auto Group,Summit Volkswagen Eastdale,Recall,14,2153,1570,0,2.7
2026-04,Summit Auto Group,Summit Volkswagen Eastdale,Warranty,28,4749,3116,0,1.9
2026-05,Harbor Motor Group,Harbor BMW,Maintenance,212,44720,40615,1,2.1
2026-05,Harbor Motor Group,Harbor BMW,Repair,124,19627,23183,1,1.2
2026-05,Harbor Motor Group,Harbor BMW,Tires,41,9842,6020,1,2.7
2026-05,Harbor Motor Group,Harbor BMW,Recall,27,6822,4751,0,2.5
2026-05,Harbor Motor Group,Harbor BMW,Warranty,55,11045,8595,0,2.1
2026-05,Harbor Motor Group,Harbor Chevrolet Marina,Maintenance,182,28614,18205,1,1.5
2026-05,Harbor Motor Group,Harbor Chevrolet Marina,Repair,106,16800,16380,1,0.8
2026-05,Harbor Motor Group,Harbor Chevrolet Marina,Tires,35,8645,7281,1,3.0
2026-05,Harbor Motor Group,Harbor Chevrolet Marina,Recall,23,5528,3651,0,1.4
2026-05,Harbor Motor Group,Harbor Chevrolet Marina,Warranty,47,7449,9767,0,1.3
2026-05,Harbor Motor Group,Harbor Ford Portside,Maintenance,204,50338,41246,1,2.1
2026-05,Harbor Motor Group,Harbor Ford Portside,Repair,120,25826,17863,1,1.9
2026-05,Harbor Motor Group,Harbor Ford Portside,Tires,40,9892,4347,1,2.4
2026-05,Harbor Motor Group,Harbor Ford Portside,Recall,26,3894,3082,0,2.5
2026-05,Harbor Motor Group,Harbor Ford Portside,Warranty,53,11669,6999,0,2.6
2026-05,Harbor Motor Group,Harbor Honda Seaside,Maintenance,180,38465,20183,1,1.5
2026-05,Harbor Motor Group,Harbor Honda Seaside,Repair,105,21353,19141,1,1.5
2026-05,Harbor Motor Group,Harbor Honda Seaside,Tires,35,8579,4257,1,3.4
2026-05,Harbor Motor Group,Harbor Honda Seaside,Recall,23,5708,2175,0,1.8
2026-05,Harbor Motor Group,Harbor Honda Seaside,Warranty,47,8638,8098,0,2.3
2026-05,Harbor Motor Group,Harbor Jeep Ram Anchor,Maintenance,138,29657,14321,1,1.6
2026-05,Harbor Motor Group,Harbor Jeep Ram Anchor,Repair,81,20014,13995,1,1.9
2026-05,Harbor Motor Group,Harbor Jeep Ram Anchor,Tires,27,5532,5468,1,2.0
2026-05,Harbor Motor Group,Harbor Jeep Ram Anchor,Recall,18,3334,2054,0,1.9
2026-05,Harbor Motor Group,Harbor Jeep Ram Anchor,Warranty,36,5175,4434,0,1.6
2026-05,Harbor Motor Group,Harbor Kia Lighthouse,Maintenance,123,20874,17293,1,1.4
2026-05,Harbor Motor Group,Harbor Kia Lighthouse,Repair,72,12589,14846,1,3.3
2026-05,Harbor Motor Group,Harbor Kia Lighthouse,Tires,24,4123,2852,1,1.3
2026-05,Harbor Motor Group,Harbor Kia Lighthouse,Recall,16,3752,1736,0,2.4
2026-05,Harbor Motor Group,Harbor Kia Lighthouse,Warranty,32,6658,3547,0,1.7
2026-05,Harbor Motor Group,Harbor Subaru Tidewater,Maintenance,107,18545,20773,1,1.8
2026-05,Harbor Motor Group,Harbor Subaru Tidewater,Repair,62,14731,11118,1,3.4
2026-05,Harbor Motor Group,Harbor Subaru Tidewater,Tires,20,4430,3197,1,1.3
2026-05,Harbor Motor Group,Harbor Subaru Tidewater,Recall,13,1837,1993,0,1.9
2026-05,Harbor Motor Group,Harbor Subaru Tidewater,Warranty,27,5627,2737,0,3.2
2026-05,Harbor Motor Group,Harbor Toyota Bayview,Maintenance,204,35962,40381,1,1.7
2026-05,Harbor Motor Group,Harbor Toyota Bayview,Repair,119,17454,10968,1,1.1
2026-05,Harbor Motor Group,Harbor Toyota Bayview,Tires,39,7015,5522,1,2.0
2026-05,Harbor Motor Group,Harbor Toyota Bayview,Recall,26,4160,5352,0,3.4
2026-05,Harbor Motor Group,Harbor Toyota Bayview,Warranty,53,10266,9687,0,2.1
2026-05,Summit Auto Group,Summit BMW,Maintenance,183,43956,25654,1,1.6
2026-05,Summit Auto Group,Summit BMW,Repair,107,18786,19461,1,2.5
2026-05,Summit Auto Group,Summit BMW,Tires,35,9048,5433,1,1.4
2026-05,Summit Auto Group,Summit BMW,Recall,23,3276,2613,0,2.2
2026-05,Summit Auto Group,Summit BMW,Warranty,47,10507,6695,0,2.8
2026-05,Summit Auto Group,Summit Chevrolet Glenpark,Maintenance,198,39896,20184,1,3.1
2026-05,Summit Auto Group,Summit Chevrolet Glenpark,Repair,116,20396,15319,1,1.1
2026-05,Summit Auto Group,Summit Chevrolet Glenpark,Tires,38,7577,7236,1,0.9
2026-05,Summit Auto Group,Summit Chevrolet Glenpark,Recall,25,5492,4513,0,3.3
2026-05,Summit Auto Group,Summit Chevrolet Glenpark,Warranty,51,12794,9168,0,1.4
2026-05,Summit Auto Group,Summit Ford Rivera,Maintenance,244,50025,35296,1,2.8
2026-05,Summit Auto Group,Summit Ford Rivera,Repair,143,36932,23611,1,1.4
2026-05,Summit Auto Group,Summit Ford Rivera,Tires,47,11456,8322,1,1.6
2026-05,Summit Auto Group,Summit Ford Rivera,Recall,31,6056,4494,0,2.8
2026-05,Summit Auto Group,Summit Ford Rivera,Warranty,63,9219,9558,0,2.1
2026-05,Summit Auto Group,Summit Honda Westland,Maintenance,191,41885,39394,1,2.9
2026-05,Summit Auto Group,Summit Honda Westland,Repair,112,27710,22698,1,1.5
2026-05,Summit Auto Group,Summit Honda Westland,Tires,37,7243,5170,1,2.4
2026-05,Summit Auto Group,Summit Honda Westland,Recall,24,4082,2320,0,3.2
2026-05,Summit Auto Group,Summit Honda Westland,Warranty,49,12024,8278,0,3.4
2026-05,Summit Auto Group,Summit Hyundai Oakhurst,Maintenance,129,25697,25822,1,1.5
2026-05,Summit Auto Group,Summit Hyundai Oakhurst,Repair,75,11074,11276,1,3.1
2026-05,Summit Auto Group,Summit Hyundai Oakhurst,Tires,25,4187,3175,1,2.4
2026-05,Summit Auto Group,Summit Hyundai Oakhurst,Recall,16,2478,2303,0,3.4
2026-05,Summit Auto Group,Summit Hyundai Oakhurst,Warranty,33,8510,4810,0,3.1
2026-05,Summit Auto Group,Summit Jeep Ram Clearwater,Maintenance,168,29375,17732,1,1.2
2026-05,Summit Auto Group,Summit Jeep Ram Clearwater,Repair,99,19147,18956,1,2.9
2026-05,Summit Auto Group,Summit Jeep Ram Clearwater,Tires,33,7693,3038,1,1.6
2026-05,Summit Auto Group,Summit Jeep Ram Clearwater,Recall,22,5430,3320,0,0.9
2026-05,Summit Auto Group,Summit Jeep Ram Clearwater,Warranty,44,11139,6635,0,1.4
2026-05,Summit Auto Group,Summit Kia Brookfield,Maintenance,132,29386,24311,1,2.6
2026-05,Summit Auto Group,Summit Kia Brookfield,Repair,77,17431,12387,1,1.8
2026-05,Summit Auto Group,Summit Kia Brookfield,Tires,25,6035,3676,1,3.0
2026-05,Summit Auto Group,Summit Kia Brookfield,Recall,17,4072,2893,0,1.1
2026-05,Summit Auto Group,Summit Kia Brookfield,Warranty,34,4850,6340,0,2.0
2026-05,Summit Auto Group,Summit Mazda Lakeside,Maintenance,100,23545,18493,1,2.2
2026-05,Summit Auto Group,Summit Mazda Lakeside,Repair,59,9701,12166,1,3.3
2026-05,Summit Auto Group,Summit Mazda Lakeside,Tires,19,3054,3928,1,2.7
2026-05,Summit Auto Group,Summit Mazda Lakeside,Recall,13,2114,1228,0,1.4
2026-05,Summit Auto Group,Summit Mazda Lakeside,Warranty,26,5795,5255,0,2.3
2026-05,Summit Auto Group,Summit Nissan Ridgemont,Maintenance,174,42776,28061,1,2.2
2026-05,Summit Auto Group,Summit Nissan Ridgemont,Repair,102,20134,20045,1,3.4
2026-05,Summit Auto Group,Summit Nissan Ridgemont,Tires,34,6327,6091,1,2.9
2026-05,Summit Auto Group,Summit Nissan Ridgemont,Recall,22,4312,4310,0,2.2
2026-05,Summit Auto Group,Summit Nissan Ridgemont,Warranty,45,6659,5462,0,1.4
2026-05,Summit Auto Group,Summit Subaru Northgate,Maintenance,109,23886,10682,1,1.4
2026-05,Summit Auto Group,Summit Subaru Northgate,Repair,63,9111,9709,1,1.7
2026-05,Summit Auto Group,Summit Subaru Northgate,Tires,21,3723,3313,1,1.9
2026-05,Summit Auto Group,Summit Subaru Northgate,Recall,14,2021,1364,0,3.2
2026-05,Summit Auto Group,Summit Subaru Northgate,Warranty,28,3966,5025,0,1.7
2026-05,Summit Auto Group,Summit Toyota of Fairview,Maintenance,254,48457,30404,1,3.0
2026-05,Summit Auto Group,Summit Toyota of Fairview,Repair,149,24522,26399,1,3.1
2026-05,Summit Auto Group,Summit Toyota of Fairview,Tires,49,12594,5067,1,2.7
2026-05,Summit Auto Group,Summit Toyota of Fairview,Recall,33,7060,5492,0,1.2
2026-05,Summit Auto Group,Summit Toyota of Fairview,Warranty,66,16794,9581,0,3.0
2026-05,Summit Auto Group,Summit Volkswagen Eastdale,Maintenance,89,19618,14246,1,1.1
2026-05,Summit Auto Group,Summit Volkswagen Eastdale,Repair,52,11724,6564,1,1.4
2026-05,Summit Auto Group,Summit Volkswagen Eastdale,Tires,17,2753,2295,1,2.7
2026-05,Summit Auto Group,Summit Volkswagen Eastdale,Recall,11,2003,1562,0,1.1
2026-05,Summit Auto Group,Summit Volkswagen Eastdale,Warranty,23,4444,3803,0,3.0
2026-06,Harbor Motor Group,Harbor BMW,Maintenance,189,45640,21219,1,1.3
2026-06,Harbor Motor Group,Harbor BMW,Repair,111,26818,23151,1,1.2
2026-06,Harbor Motor Group,Harbor BMW,Tires,37,6242,5714,1,1.6
2026-06,Harbor Motor Group,Harbor BMW,Recall,24,4086,3006,0,3.3
2026-06,Harbor Motor Group,Harbor BMW,Warranty,49,11797,8718,0,1.4
2026-06,Harbor Motor Group,Harbor Chevrolet Marina,Maintenance,170,26615,27831,1,1.4
2026-06,Harbor Motor Group,Harbor Chevrolet Marina,Repair,99,17281,20052,1,1.5
2026-06,Harbor Motor Group,Harbor Chevrolet Marina,Tires,33,5735,4157,1,1.4
2026-06,Harbor Motor Group,Harbor Chevrolet Marina,Recall,22,4323,3177,0,1.0
2026-06,Harbor Motor Group,Harbor Chevrolet Marina,Warranty,44,9433,7850,0,2.0
2026-06,Harbor Motor Group,Harbor Ford Portside,Maintenance,224,57853,33778,1,2.1
2026-06,Harbor Motor Group,Harbor Ford Portside,Repair,131,18737,22496,1,1.1
2026-06,Harbor Motor Group,Harbor Ford Portside,Tires,43,8107,6713,1,2.3
2026-06,Harbor Motor Group,Harbor Ford Portside,Recall,29,4156,3494,0,3.0
2026-06,Harbor Motor Group,Harbor Ford Portside,Warranty,58,8206,5774,0,2.8
2026-06,Harbor Motor Group,Harbor Honda Seaside,Maintenance,172,34063,25480,1,1.6
2026-06,Harbor Motor Group,Harbor Honda Seaside,Repair,101,20119,11047,1,2.4
2026-06,Harbor Motor Group,Harbor Honda Seaside,Tires,33,6832,4048,1,3.1
2026-06,Harbor Motor Group,Harbor Honda Seaside,Recall,22,4810,3158,0,0.9
2026-06,Harbor Motor Group,Harbor Honda Seaside,Warranty,45,11282,4425,0,1.3
2026-06,Harbor Motor Group,Harbor Jeep Ram Anchor,Maintenance,178,43656,26673,1,1.1
2026-06,Harbor Motor Group,Harbor Jeep Ram Anchor,Repair,104,25350,12182,1,2.2
2026-06,Harbor Motor Group,Harbor Jeep Ram Anchor,Tires,34,7438,3298,1,2.7
2026-06,Harbor Motor Group,Harbor Jeep Ram Anchor,Recall,23,4208,2595,0,1.4
2026-06,Harbor Motor Group,Harbor Jeep Ram Anchor,Warranty,46,10687,4312,0,2.7
2026-06,Harbor Motor Group,Harbor Kia Lighthouse,Maintenance,135,30673,15661,1,2.6
2026-06,Harbor Motor Group,Harbor Kia Lighthouse,Repair,79,17646,14697,1,2.1
2026-06,Harbor Motor Group,Harbor Kia Lighthouse,Tires,26,4530,2505,1,3.0
2026-06,Harbor Motor Group,Harbor Kia Lighthouse,Recall,17,3972,1799,0,2.1
2026-06,Harbor Motor Group,Harbor Kia Lighthouse,Warranty,35,7077,4626,0,2.4
2026-06,Harbor Motor Group,Harbor Subaru Tidewater,Maintenance,108,22630,14971,1,0.8
2026-06,Harbor Motor Group,Harbor Subaru Tidewater,Repair,63,12207,10596,1,1.0
2026-06,Harbor Motor Group,Harbor Subaru Tidewater,Tires,21,4797,4165,1,2.2
2026-06,Harbor Motor Group,Harbor Subaru Tidewater,Recall,14,3425,2132,0,2.6
2026-06,Harbor Motor Group,Harbor Subaru Tidewater,Warranty,28,4965,5224,0,1.4
2026-06,Harbor Motor Group,Harbor Toyota Bayview,Maintenance,194,35112,28476,1,1.9
2026-06,Harbor Motor Group,Harbor Toyota Bayview,Repair,114,22675,20973,1,1.5
2026-06,Harbor Motor Group,Harbor Toyota Bayview,Tires,38,7589,7565,1,2.7
2026-06,Harbor Motor Group,Harbor Toyota Bayview,Recall,25,4833,2258,0,1.7
2026-06,Harbor Motor Group,Harbor Toyota Bayview,Warranty,50,12133,7216,0,1.7
2026-06,Summit Auto Group,Summit BMW,Maintenance,186,46064,20951,1,1.2
2026-06,Summit Auto Group,Summit BMW,Repair,109,18915,19136,1,2.3
2026-06,Summit Auto Group,Summit BMW,Tires,36,6200,4531,1,1.6
2026-06,Summit Auto Group,Summit BMW,Recall,24,4943,2682,0,3.2
2026-06,Summit Auto Group,Summit BMW,Warranty,48,8804,7169,0,3.1
2026-06,Summit Auto Group,Summit Chevrolet Glenpark,Maintenance,200,32291,32420,1,3.1
2026-06,Summit Auto Group,Summit Chevrolet Glenpark,Repair,117,28425,10659,1,2.9
2026-06,Summit Auto Group,Summit Chevrolet Glenpark,Tires,39,7967,4937,1,1.9
2026-06,Summit Auto Group,Summit Chevrolet Glenpark,Recall,26,6376,3100,0,2.4
2026-06,Summit Auto Group,Summit Chevrolet Glenpark,Warranty,52,9458,6619,0,2.6
2026-06,Summit Auto Group,Summit Ford Rivera,Maintenance,230,58448,25189,1,1.1
